Year,Quarter,LocationAbbr,LocationDesc,TopicDesc,MeasureDesc,ProvisionGroupDesc,ProvisionDesc,ProvisionValue,ProvisionAltValue,DataType,Enacted_Date,Effective_Date,GeoLocation,ProvisionGroupID,ProvisionID,Time_Lag,Negative_Lag,Copied_From_Neighbor,Total_Neighbors,No_Neighbors_Already_Implemented,Neighbor_Adoption_Rate,Neighbors_Already_Implemented,Neighbor_Who_Implemented_First,Adoption_Lag,Copy_Confidence_Score
2009,3,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",10GRP,65,0,False,False,0,0,,[],,,0.0
2009,3,VT,Vermont,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2009-05-09,2009-07-01,"(43.62538123900049, -72.51764079099962)",15GRP,98,53,False,True,3,2,0.6666666666666666,"['New York', 'Massachusetts']",New York,2236.0,0.5833333333333333
2009,4,ME,Maine,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2009-06-08,2009-09-11,"(45.254228894000505, -68.98503133599962)",15GRP,99,95,False,False,1,1,1.0,['New Hampshire'],New Hampshire,6982.0,0.7
2009,3,ME,Maine,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2009-06-08,2009-09-11,"(45.254228894000505, -68.98503133599962)",10GRP,20,95,False,False,1,0,0.0,[],,,0.0
2009,4,NC,North Carolina,Legislation - Smokefree Indoor Air,Government Worksites,Vehicles,Type of Restriction in Government Worksite Vehicle,Banned,4,Ranking,2008-08-02,2009-01-01,"(35.466220975000454, -79.15925046299964)",30GRP,17,152,False,False,4,1,0.25,['Tennessee'],Tennessee,408.0,0.35107876712328767
2009,3,UT,Utah,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2007-02-27,2009-01-01,"(39.360700171000474, -111.58713063499971)",15GRP,235,674,False,True,5,2,0.4,"['Colorado', 'Arizona']",Colorado,337.0,0.5115068493150685
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Outpatient Facilities,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",15GRP,340,0,False,False,0,0,,[],,,0.0
2009,3,OR,Oregon,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",15GRP,232,555,False,True,4,3,0.75,"['Nevada', 'Idaho', 'Washington']",Nevada,1180.0,0.65625
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Private Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Private Multi-Unit Housing,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",10GRP,125,0,False,False,0,0,,[],,,0.0
2009,3,ME,Maine,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2009-06-08,2009-09-11,"(45.254228894000505, -68.98503133599962)",15GRP,97,95,False,False,1,0,0.0,[],,,0.0
2009,2,OR,Oregon,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",15GRP,235,555,False,False,4,2,0.5,"['California', 'Washington']",California,3924.0,0.4375
2009,3,OR,Oregon,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",15GRP,98,555,False,True,4,3,0.75,"['Nevada', 'Idaho', 'Washington']",Nevada,1180.0,0.65625
2009,3,OR,Oregon,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",20GRP,83,555,False,False,4,2,0.5,"['California', 'Idaho']",California,4723.0,0.4375
2009,3,VT,Vermont,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2009-05-09,2009-07-01,"(43.62538123900049, -72.51764079099962)",10GRP,234,53,False,True,3,2,0.6666666666666666,"['New York', 'Massachusetts']",New York,2236.0,0.5833333333333333
2009,3,OR,Oregon,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",10GRP,20,555,False,True,4,2,0.5,"['Nevada', 'Washington']",Nevada,595.0,0.4929794520547945
2009,3,OR,Oregon,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",10GRP,50,555,False,False,4,4,1.0,"['California', 'Nevada', 'Idaho', 'Washington']",California,7650.0,0.7
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",10GRP,20,0,False,False,0,0,,[],,,0.0
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Private Worksites,Vehicles,Type of Restriction in Private Worksite Vehicle,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",30GRP,34,0,False,False,0,0,,[],,,0.0
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Government Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Government Multi-Unit Housing,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",10GRP,115,0,False,False,0,0,,[],,,0.0
2009,4,MT,Montana,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2005-04-18,2009-10-01,"(47.06652897200047, -109.42442064499971)",10GRP,234,1627,False,False,3,0,0.0,[],,,0.0
2009,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Outpatient Facilities,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,340,461,False,False,5,0,0.0,[],,,0.0
2009,3,NE,Nebraska,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",10GRP,65,461,False,False,5,4,0.8,"['South Dakota', 'Missouri', 'Kansas', 'Colorado']",South Dakota,5369.0,0.7
2009,4,ME,Maine,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2009-06-08,2009-09-11,"(45.254228894000505, -68.98503133599962)",15GRP,100,95,False,False,1,1,1.0,['New Hampshire'],New Hampshire,6982.0,0.7
2009,3,UT,Utah,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2007-02-27,2009-01-01,"(39.360700171000474, -111.58713063499971)",15GRP,236,674,False,True,5,2,0.4,"['Colorado', 'Arizona']",Colorado,337.0,0.5115068493150685
2009,2,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,99,461,False,False,5,3,0.6,"['South Dakota', 'Kansas', 'Colorado']",South Dakota,7623.0,0.5249999999999999
2009,3,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,98,461,False,True,5,2,0.4,"['South Dakota', 'Colorado']",South Dakota,2195.0,0.35
2009,2,NE,Nebraska,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,236,461,False,False,5,1,0.2,['Colorado'],Colorado,701.0,0.18691780821917808
2009,2,NE,Nebraska,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",10GRP,20,461,False,True,5,2,0.4,"['South Dakota', 'Colorado']",South Dakota,2195.0,0.35
2009,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,232,461,False,True,5,2,0.4,"['South Dakota', 'Colorado']",South Dakota,2195.0,0.35
2009,2,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Residential Facilities,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,339,461,False,False,5,0,0.0,[],,,0.0
2009,2,UT,Utah,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2007-02-27,2009-01-01,"(39.360700171000474, -111.58713063499971)",10GRP,234,674,False,True,5,2,0.4,"['Colorado', 'Arizona']",Colorado,337.0,0.5115068493150685
2009,3,NE,Nebraska,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",10GRP,81,461,False,True,5,2,0.4,"['South Dakota', 'Colorado']",South Dakota,2195.0,0.35
2009,2,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,96,461,False,True,5,2,0.4,"['South Dakota', 'Colorado']",South Dakota,2195.0,0.35
2009,2,NE,Nebraska,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,231,461,False,False,5,1,0.2,['Colorado'],Colorado,701.0,0.18691780821917808
2009,3,NE,Nebraska,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",10GRP,37,461,False,False,5,1,0.2,['Colorado'],Colorado,701.0,0.18691780821917808
2009,3,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Residential Facilities,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",15GRP,341,0,False,False,0,0,,[],,,0.0
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Hotels and Motels,Restrictions,Type of Restriction in Lobby and Common Area of Hotel and Motel,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",10GRP,81,0,False,False,0,0,,[],,,0.0
2009,2,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Substance Use - Outpatient Facilities,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,338,461,False,False,5,0,0.0,[],,,0.0
2009,2,OR,Oregon,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Prisons,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",15GRP,101,555,False,False,4,1,0.25,['California'],California,1002.0,0.21875
2009,3,ME,Maine,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2009-06-08,2009-09-11,"(45.254228894000505, -68.98503133599962)",15GRP,96,95,False,False,1,0,0.0,[],,,0.0
2009,2,OR,Oregon,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",10GRP,234,555,False,False,4,1,0.25,['Washington'],Washington,595.0,0.2742294520547945
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Vehicles,Type of Restriction in Commercial Day Care Vehicle,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",30GRP,61,0,False,False,0,0,,[],,,0.0
2009,3,OR,Oregon,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",15GRP,233,555,False,False,4,4,1.0,"['California', 'Nevada', 'Idaho', 'Washington']",California,4723.0,0.7
2009,3,OR,Oregon,Legislation - Smokefree Indoor Air,Home-based Day Care Centers,Restrictions,Type of Restriction in Home-Based Day Care,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",10GRP,65,555,False,False,4,4,1.0,"['California', 'Nevada', 'Idaho', 'Washington']",California,4723.0,0.7
2009,3,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",15GRP,97,0,False,False,0,0,,[],,,0.0
2009,3,HI,Hawaii,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Prisons,Designated Areas,3,Ranking,2009-06-08,2009-07-01,"(21.304850435000446, -157.85774940299973)",15GRP,101,23,False,False,0,0,,[],,,0.0
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",10GRP,1,0,False,False,0,0,,[],,,0.0
2009,3,OR,Oregon,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",15GRP,99,555,False,False,4,3,0.75,"['Nevada', 'Idaho', 'Washington']",Nevada,8082.0,0.65625
2009,3,VT,Vermont,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2009-05-09,2009-07-01,"(43.62538123900049, -72.51764079099962)",15GRP,97,53,False,False,3,2,0.6666666666666666,"['New York', 'Massachusetts']",New York,7786.0,0.5833333333333333
2009,2,OR,Oregon,Legislation - Smokefree Indoor Air,Private Worksites,Vehicles,Type of Restriction in Private Worksite Vehicle,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",30GRP,34,555,False,False,4,0,0.0,[],,,0.0
2009,3,OR,Oregon,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",10GRP,1,555,False,False,4,3,0.75,"['Nevada', 'Idaho', 'Washington']",Nevada,6875.0,0.65625
2009,2,OR,Oregon,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",15GRP,97,555,False,True,4,3,0.75,"['Nevada', 'Idaho', 'Washington']",Nevada,1180.0,0.65625
2009,3,VT,Vermont,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2009-05-09,2009-07-01,"(43.62538123900049, -72.51764079099962)",15GRP,100,53,False,False,3,3,1.0,"['New York', 'New Hampshire', 'Massachusetts']",New York,6952.0,0.7
2009,4,MT,Montana,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2005-04-18,2009-10-01,"(47.06652897200047, -109.42442064499971)",15GRP,235,1627,False,False,3,0,0.0,[],,,0.0
2009,3,VT,Vermont,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2009-05-09,2009-07-01,"(43.62538123900049, -72.51764079099962)",10GRP,1,53,False,False,3,2,0.6666666666666666,"['New York', 'Massachusetts']",New York,4272.0,0.5833333333333333
2009,4,ME,Maine,Legislation - Smokefree Indoor Air,Government Multi-Unit Housing,Restrictions,Type of Restriction in Lobby and Common Area of Government Multi-Unit Housing,Banned,4,Ranking,2009-06-08,2009-09-11,"(45.254228894000505, -68.98503133599962)",10GRP,115,95,False,False,1,0,0.0,[],,,0.0
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",15GRP,232,0,False,False,0,0,,[],,,0.0
2009,4,VT,Vermont,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Employee Area,Banned,4,Ranking,2009-05-09,2009-07-01,"(43.62538123900049, -72.51764079099962)",15GRP,232,53,False,True,3,3,1.0,"['New York', 'New Hampshire', 'Massachusetts']",New York,2236.0,0.7
2009,4,VA,Virginia,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Designated Areas,3,Ranking,2009-03-09,2009-12-01,"(37.54268067400045, -78.45789046299967)",15GRP,97,267,False,False,5,1,0.2,['District of Columbia'],District of Columbia,10836.0,0.175
2009,4,OR,Oregon,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",15GRP,231,555,False,False,4,4,1.0,"['California', 'Nevada', 'Idaho', 'Washington']",California,3924.0,0.7
2009,4,VT,Vermont,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2009-05-09,2009-07-01,"(43.62538123900049, -72.51764079099962)",10GRP,37,53,False,True,3,3,1.0,"['New York', 'New Hampshire', 'Massachusetts']",New York,2236.0,0.7
2009,3,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Bar Area,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",15GRP,231,0,False,False,0,0,,[],,,0.0
2009,4,MT,Montana,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2005-04-18,2009-10-01,"(47.06652897200047, -109.42442064499971)",15GRP,236,1627,False,False,3,0,0.0,[],,,0.0
2009,3,OR,Oregon,Legislation - Smokefree Indoor Air,Government Worksites,Vehicles,Type of Restriction in Government Worksite Vehicle,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",30GRP,17,555,False,False,4,1,0.25,['California'],California,5006.0,0.21875
2009,3,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",15GRP,98,0,False,False,0,0,,[],,,0.0
2009,3,VT,Vermont,Legislation - Smokefree Indoor Air,Private Worksites,Restrictions,Type of Restriction in Private Worksite,Banned,4,Ranking,2009-05-09,2009-07-01,"(43.62538123900049, -72.51764079099962)",10GRP,20,53,False,True,3,2,0.6666666666666666,"['New York', 'Massachusetts']",New York,2236.0,0.5833333333333333
2009,4,ME,Maine,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Banned,4,Ranking,2009-06-08,2009-09-11,"(45.254228894000505, -68.98503133599962)",15GRP,98,95,False,False,1,0,0.0,[],,,0.0
2009,2,OR,Oregon,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",10GRP,37,555,False,True,4,3,0.75,"['Nevada', 'Idaho', 'Washington']",Nevada,1180.0,0.65625
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",15GRP,96,0,False,False,0,0,,[],,,0.0
2009,4,ME,Maine,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2009-06-08,2009-09-11,"(45.254228894000505, -68.98503133599962)",10GRP,1,95,False,False,1,0,0.0,[],,,0.0
2009,3,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",15GRP,100,0,False,False,0,0,,[],,,0.0
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Government Worksites,Vehicles,Type of Restriction in Government Worksite Vehicle,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",30GRP,17,0,False,False,0,0,,[],,,0.0
2009,4,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Restaurants,Restrictions,Type of Restriction in Restaurant (Summary),Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",10GRP,37,0,False,False,0,0,,[],,,0.0
2009,3,WA,Washington,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Public Transportation,Designated Areas,3,Ranking,2009-04-21,2009-07-26,"(47.52227862900048, -120.47001078999972)",15GRP,99,96,False,False,2,1,0.5,['Idaho'],Idaho,8807.0,0.4375
2009,3,MP,Northern Mariana Islands,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2009-09-29,2009-09-29,"(15.0979, 145.6739)",10GRP,50,0,False,False,0,0,,[],,,0.0
2009,3,OR,Oregon,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",15GRP,236,555,False,False,4,1,0.25,['Washington'],Washington,595.0,0.2742294520547945
2009,3,NE,Nebraska,Legislation - Smokefree Indoor Air,Bars,Restrictions,Type of Restriction in Bar (Summary),Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",10GRP,234,461,False,False,5,1,0.2,['Colorado'],Colorado,701.0,0.18691780821917808
2009,2,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Mental Health - Residential Facilities,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,341,461,False,False,5,0,0.0,[],,,0.0
2009,3,NE,Nebraska,Legislation - Smokefree Indoor Air,Hotels and Motels,Additional Requirements,Sleeping Room Designation (Type),Smoking Room,3,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",20GRP,83,461,False,False,5,1,0.2,['South Dakota'],South Dakota,2195.0,0.175
2009,1,OR,Oregon,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Malls,Banned,4,Ranking,2007-06-26,2009-01-01,"(44.56744942400047, -120.15503132599969)",15GRP,96,555,False,True,4,3,0.75,"['Nevada', 'Idaho', 'Washington']",Nevada,1180.0,0.65625
2009,3,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,100,461,False,True,5,2,0.4,"['South Dakota', 'Colorado']",South Dakota,2195.0,0.35
2009,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",10GRP,50,461,False,False,5,3,0.6,"['South Dakota', 'Missouri', 'Colorado']",South Dakota,5369.0,0.5249999999999999
2009,2,NE,Nebraska,Legislation - Smokefree Indoor Air,Government Worksites,Restrictions,Type of Restriction in Government Worksite,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",10GRP,1,461,False,False,5,2,0.4,"['South Dakota', 'Colorado']",South Dakota,5660.0,0.35
2009,3,VT,Vermont,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Employee Area,Banned,4,Ranking,2009-05-09,2009-07-01,"(43.62538123900049, -72.51764079099962)",15GRP,236,53,False,True,3,2,0.6666666666666666,"['New York', 'Massachusetts']",New York,2236.0,0.5833333333333333
2009,2,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Prisons,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,101,461,False,False,5,0,0.0,[],,,0.0
2009,2,NE,Nebraska,Legislation - Smokefree Indoor Air,Bars,Restriction Areas,Type of Restriction in Bar Patron Area,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,235,461,False,False,5,1,0.2,['Colorado'],Colorado,701.0,0.18691780821917808
2009,3,NE,Nebraska,Legislation - Smokefree Indoor Air,Restaurants,Restriction Areas,Type of Restriction in Restaurant Patron Area,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,233,461,False,True,5,2,0.4,"['South Dakota', 'Colorado']",South Dakota,2195.0,0.35
2009,4,NE,Nebraska,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Grocery Stores,Banned,4,Ranking,2008-02-26,2009-06-01,"(41.6410409880005, -99.36572062299967)",15GRP,97,461,False,True,5,2,0.4,"['South Dakota', 'Colorado']",South Dakota,2195.0,0.35
2009,4,VA,Virginia,Legislation - Smokefree Indoor Air,Commercial Day Care Centers,Restrictions,Type of Restriction in Commercial Day Care,Designated Areas,3,Ranking,2009-03-09,2009-12-01,"(37.54268067400045, -78.45789046299967)",10GRP,50,267,False,False,5,2,0.4,"['Tennessee', 'District of Columbia']",Tennessee,16677.0,0.35
2009,4,VA,Virginia,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Enclosed Arenas,Designated Areas,3,Ranking,2009-03-09,2009-12-01,"(37.54268067400045, -78.45789046299967)",15GRP,98,267,False,False,5,0,0.0,[],,,0.0
2009,4,VA,Virginia,Legislation - Smokefree Indoor Air,Smokefree Indoor Air – Other Sites,Restriction Areas,Hospitals,Designated Areas,3,Ranking,2009-03-09,2009-12-01,"(37.54268067400045, -78.45789046299967)",15GRP,100,267,False,False,5,2,0.4,"['Tennessee', 'District of Columbia']",Tennessee,10836.0,0.35
